Year,Month,Day,Hour,Minute,Car Data,Temperature [C],Pressure [hPa],Humidity [%],Wind Speed [km/h],Wind Direction [deg],Cloud Cover [%],Precipitation Type,Precipitation Amount [cm],CO2 ppm,Std dev CO2,No. CO2 Measurements
2016,12,12,8,0,11084.0,2.36,1012,100,12.96,150,90,rain,12.5,448.95,5.42056,1976
2016,12,12,9,0,8526.0,3.13,1011,100,14.76,160,90,rain,18.3,478.394,12.3321,2122
2016,12,12,10,0,6731.0,3.52,1009,100,9.360000000000001,160,90,rain,19.3,452.592,6.40676,2124
2016,12,12,11,0,6281.0,4.02,1008,96,12.96,220,90,rain,10,442.776,4.11351,2125
2016,12,12,12,0,6248.0,4.45,1007,100,20.52,230,75,rain,2.5,437.815,3.85172,2126
2016,12,12,13,0,6460.0,5.81,1006,91,25.92,240,75,None,0,434.162,3.59437,2125
2016,12,12,14,0,8165.0,6.15,1006,85,16.56,260,90,None,0,436.795,5.38348,2127
2016,12,12,15,0,9015.0,6.06,1006,78,25.92,270,90,None,0,442.758,5.57158,2126
2016,12,12,16,0,9286.0,5.48,1007,79,25.92,270,75,None,0,448.902,5.63683,1975
2016,12,12,17,0,10489.0,5.14,1007,76,12.96,250,40,None,0,467.387,7.86874,2124
2016,12,12,18,0,8807.0,4.31,1007,75,14.76,260,20,None,0,466.662,6.44923,2125
2016,12,12,19,0,6455.0,2.07,1008,82,12.96,230,20,None,0,452.415,5.02808,2127
2016,12,12,20,0,4644.0,1.37,1009,85,20.52,220,20,None,0,443.154,2.82158,2124
2016,12,12,21,0,3759.0,1.94,1009,92,22.32,220,1,None,0,439.987,2.00824,2125
2016,12,12,22,0,2715.0,2.58,1010,89,24.12,220,40,None,0,438.339,2.34195,2126
2016,12,12,23,0,1537.0,2.38,1011,85,18.36,230,20,None,0,437.796,2.42351,2125
2016,12,13,0,0,1128.0,2.1,1011,75,25.92,250,1,None,0,437.676,2.22455,1975
2016,12,13,1,0,727.0,1.85,1012,69,22.32,250,1,None,0,437.889,2.84161,2112
2016,12,13,2,0,505.0,1.3,1012,67,29.52,250,1,None,0,434.901,2.21713,2125
2016,12,13,3,0,520.0,1.18,1013,66,24.12,260,1,None,0,432.137,1.80375,2124
2016,12,13,4,0,1215.0,0.98,1014,64,22.32,270,1,None,0,432.299,2.52906,2125
2016,12,13,5,0,3832.0,0.7,1015,61,24.12,270,1,None,0,430.581,2.50347,2125
2016,12,13,6,0,7888.0,0.55,1016,63,24.12,260,1,None,0,435.838,3.64166,2125
2016,12,13,7,0,11755.0,0.89,1016,56,16.56,300,40,None,0,447.567,5.23252,2125
2016,12,13,8,0,10073.0,-0.11,1018,60,16.56,270,40,None,0,442.676,5.41182,1976
2016,12,13,9,0,9862.0,0.03,1019,60,20.52,260,40,None,0,431.78,3.88752,2125
2016,12,13,10,0,8016.0,1.91,1020,53,18.36,280,20,None,0,427.043,3.55132,2119
2016,12,13,11,0,7428.0,2.6,1020,50,22.32,260,20,None,0,422.833,3.19209,2126
2016,12,13,12,0,7359.0,3.48,1020,45,18.36,270,20,None,0,421.036,2.3999,2125
2016,12,13,13,0,7675.0,4.57,1019,40,14.76,300,20,None,0,424.223,3.77683,2126
2016,12,13,14,0,9118.0,5.28,1019,37,12.96,300,40,None,0,423.093,3.42963,2127
2016,12,13,15,0,10083.0,5.03,1019,38,7.5600000000000005,220,75,None,0,434.045,6.25694,2125
2016,12,13,16,0,10545.0,4.37,1019,44,9.360000000000001,120,90,None,0,438.167,5.59815,1976
2016,12,13,17,0,10938.0,3.45,1019,52,11.16,130,90,None,0,443.104,4.85061,2123
2016,12,13,18,0,9731.0,3.29,1020,52,14.76,190,90,None,0,444.154,4.74931,2124
2016,12,13,19,0,7566.0,2.87,1019,56,16.56,200,90,None,0,450.003,4.53683,2124
2016,12,13,20,0,5560.0,2.52,1018,61,14.76,190,90,None,0,443.455,3.97418,2126
2016,12,13,21,0,4933.0,2.51,1017,64,16.56,190,90,None,0,443.651,3.85842,2123
2016,12,13,22,0,3595.0,2.5,1017,61,14.76,220,90,None,0,446.649,3.58908,2123
2016,12,13,23,0,2024.0,2.22,1016,66,12.96,200,90,None,0,437.219,2.68277,2125
2016,12,14,0,0,1176.0,2.13,1016,66,9.360000000000001,220,90,None,0,436.392,1.86369,1975
2016,12,14,1,0,517.0,1.73,1016,64,14.76,220,90,None,0,439.291,2.09157,2126
2016,12,14,2,0,362.0,2.59,1015,69,16.56,220,90,None,0,440.989,2.18032,2126
2016,12,14,3,0,519.0,2.68,1015,69,14.76,210,90,None,0,443.681,2.11435,2124
2016,12,14,4,0,1188.0,2.53,1014,67,12.96,240,90,None,0,444.734,4.23135,2127
2016,12,14,5,0,3896.0,2.38,1013,66,16.56,230,40,None,0,445.173,4.16451,2125
2016,12,14,6,0,8205.0,1.62,1013,69,14.76,240,75,None,0,455.772,3.51071,2125
2016,12,14,7,0,11755.0,0.94,1013,72,12.96,280,75,None,0,453.843,6.81203,2122
2016,12,14,8,0,11524.0,0.08,1013,75,12.96,280,40,None,0,449.878,5.82998,1976
2016,12,14,9,0,8961.0,0.05,1013,75,14.76,300,20,None,0,438.876,5.21698,2126
2016,12,14,10,0,7702.0,2.8,1013,67,14.76,280,20,None,0,425.664,2.73197,2126
2016,12,14,11,0,7189.0,3.62,1013,54,20.52,300,20,None,0,424.756,2.31832,2125
2016,12,14,12,0,7420.0,4.62,1012,50,18.36,290,20,None,0,424.596,2.52109,2126
2016,12,14,13,0,7642.0,4.73,1012,46,27.720000000000002,280,20,None,0,423.832,1.95098,2126
2016,12,14,14,0,9399.0,4.18,1011,42,33.480000000000004,260,20,None,0,423.758,2.40205,2126
2016,12,14,15,0,10106.0,4.18,1011,37,27.720000000000002,260,20,None,0,427.205,3.81214,2123
2016,12,14,16,0,9677.0,3.81,1012,37,27.720000000000002,290,20,None,0,427.287,3.20749,1970
2016,12,14,17,0,9961.0,2.17,1012,29,25.92,300,40,None,0,443.009,7.92018,2125
2016,12,14,18,0,10185.0,0.83,1012,27,22.32,280,40,None,0,448.09,6.01641,2126
2016,12,14,19,0,7909.0,-0.14,1012,31,16.56,300,20,None,0,450.827,6.38209,2119
2016,12,14,20,0,5827.0,-1.36,1013,32,14.76,290,40,None,0,445.64,6.76213,2127
2016,12,14,21,0,5248.0,-2.28,1012,32,16.56,300,75,None,0,449.475,12.4688,2127
2016,12,14,22,0,3371.0,-3.23,1012,35,11.16,300,20,None,0,461.017,7.23115,2127
2016,12,14,23,0,2185.0,-3.49,1011,46,14.76,210,1,None,0,452.166,5.20539,2127
2016,12,15,0,0,1171.0,-3.5,1010,59,11.16,200,1,None,0,448.385,2.88754,1814
2016,12,15,1,0,747.0,-3.2,1009,62,11.16,210,75,None,0,431.904,3.78841,2071
2016,12,15,2,0,512.0,-2.08,1008,60,20.52,230,90,None,0,422.861,2.99792,1802
2016,12,15,3,0,538.0,-1.45,1008,55,22.32,210,75,None,0,418.816,1.64292,1905
2016,12,15,4,0,1303.0,-1.12,1007,48,33.480000000000004,230,90,None,0,418.072,1.643,2020
2016,12,15,5,0,3927.0,-1.4,1006,53,31.680000000000003,220,40,None,0,422.893,3.35629,1896
2016,12,15,6,0,8013.0,-1.53,1005,53,25.92,230,75,None,0,420.058,2.00969,1752
2016,12,15,7,0,11738.0,-2.01,1004,46,20.52,240,1,None,0,422.252,2.22482,2017
2016,12,15,8,0,11908.0,-2.44,1004,40,22.32,250,40,None,0,421.678,2.78304,1795
2016,12,15,9,0,9926.0,-2.58,1004,36,33.480000000000004,290,20,None,0,420.477,1.9519,2005
2016,12,15,10,0,8237.0,-3.69,1005,43,44.64,290,20,None,0,417.864,2.62113,1618
2016,12,15,11,0,7789.0,-2.98,1005,30,38.88,280,20,None,0,415.851,1.83185,1731
2016,12,15,12,0,8105.0,-3.11,1005,21,38.88,300,20,None,0,417.432,1.85354,1202
2016,12,15,13,0,8397.0,-4.55,1005,27,50.04,270,20,None,0,415.492,1.69528,1071
2016,12,15,14,0,9922.0,-4.17,1005,25,46.440000000000005,290,20,None,0,415.761,2.22377,818
2016,12,15,15,0,10449.0,-5.15,1006,24,48.24,300,75,None,0,416.19,2.64529,1926
2016,12,15,16,0,10534.0,-6.34,1008,26,50.04,300,75,None,0,417.723,4.86149,1847
2016,12,15,17,0,9836.0,-6.95,1009,25,33.480000000000004,290,40,None,0,423.18,3.61719,1861
2016,12,15,18,0,9675.0,-7.33,1010,22,25.92,280,20,None,0,420.028,2.58677,1999
2016,12,15,19,0,8807.0,-7.43,1010,25,27.720000000000002,260,40,None,0,418.988,2.6991,1865
2016,12,15,20,0,6379.0,-7.35,1010,37,40.68000000000001,240,40,None,0,417.918,1.75534,1522
2016,12,15,21,0,5923.0,-7.27,1010,44,31.680000000000003,250,75,None,0,417.545,2.09415,1630
2016,12,15,22,0,5502.0,-7.24,1011,56,40.68000000000001,260,90,snow,1.1,416.209,2.2478,1545
2016,12,15,23,0,3365.0,-7.39,1012,42,53.64,270,40,None,0,414.282,2.63137,1541
2016,12,16,0,0,2183.0,-7.85,1013,31,38.88,280,75,None,0,411.378,1.48486,1631
2016,12,16,1,0,1208.0,-9.56,1015,39,38.88,300,20,None,0,412.431,2.05662,2002
2016,12,16,2,0,790.0,-11.75,1016,23,55.440000000000005,290,1,None,0,413.438,1.77271,1695
2016,12,16,3,0,728.0,-13.14,1018,21,46.440000000000005,290,1,None,0,414.045,2.52492,777
2016,12,16,4,0,1401.0,-14.18,1019,27,40.68000000000001,290,1,None,0,414.558,2.15375,1122
2016,12,16,5,0,3629.0,-15.02,1021,32,31.680000000000003,290,1,None,0,414.274,2.06669,1144
2016,12,16,6,0,7250.0,-15.07,1022,34,31.680000000000003,280,1,None,0,416.632,2.78106,1778
2016,12,16,7,0,10751.0,-15.65,1023,34,25.92,300,1,None,0,419.577,2.85923,1769
2016,12,16,8,0,11041.0,-15.67,1025,36,25.92,300,20,None,0,419.921,3.01689,1725
2016,12,16,9,0,9302.0,-15.44,1027,37,24.12,290,20,None,0,416.686,2.57386,1403
2016,12,16,10,0,8016.0,-14.25,1028,32,22.32,290,20,None,0,416.236,3.11157,1928
2016,12,16,11,0,8065.0,-13.69,1028,31,22.32,310,20,None,0,418.888,3.8648,1971
2016,12,16,12,0,8760.0,-12.4,1029,27,18.36,320,20,None,0,418.945,3.27592,1909
2016,12,16,13,0,9198.0,-11.39,1029,27,16.56,290,20,None,0,420.308,3.66028,1214
2016,12,16,14,0,10552.0,-9.65,1029,26,22.32,270,20,None,0,422.487,3.67368,1488
2016,12,16,15,0,10969.0,-8.25,1028,27,16.56,280,20,None,0,423.049,5.55042,1851
2016,12,16,16,0,10559.0,-7.31,1028,28,9.360000000000001,0,20,None,0,429.64,5.40452,1640
2016,12,16,17,0,10049.0,-7.29,1029,33,18.36,240,40,None,0,445.482,7.64024,1930
2016,12,16,18,0,9527.0,-7.71,1029,38,16.56,230,40,None,0,443.17,5.157,1916
2016,12,16,19,0,8392.0,-8.02,1030,42,14.76,220,40,None,0,440.591,4.36233,1806
2016,12,16,20,0,6145.0,-8.04,1030,46,14.76,230,20,None,0,442.613,3.48987,1907
2016,12,16,21,0,5503.0,-8.37,1030,48,14.76,230,20,None,0,444.519,3.51284,1476
2016,12,16,22,0,6012.0,-8.91,1029,50,11.16,220,20,None,0,444.649,5.11493,1712
2016,12,16,23,0,4144.0,-8.82,1030,56,16.56,200,20,None,0,446.37,3.77244,1835
2016,12,17,0,0,2684.0,-7.92,1029,56,14.76,200,75,None,0,454.573,11.6761,1799
2016,12,17,1,0,1965.0,-7.19,1029,56,9.360000000000001,200,75,None,0,458.857,8.00448,2016
2016,12,17,2,0,1482.0,-6.5,1028,49,9.360000000000001,200,40,None,0,453.028,3.56388,1849
2016,12,17,3,0,871.0,-6.41,1029,59,11.16,190,90,None,0,451.788,4.16853,2027
2016,12,17,4,0,1105.0,-6.43,1029,77,16.56,200,90,snow,2.0,449.657,2.68276,2079
2016,12,17,5,0,1614.0,-6.05,1027,91,11.16,190,90,snow,7.0,452.697,4.75407,2075
2016,12,17,6,0,2442.0,-5.8,1026,95,14.76,180,90,snow,7.7,448.73,2.72056,2064
2016,12,17,7,0,2898.0,-5.19,1024,92,11.16,180,90,snow,6.0,452.011,4.07678,2020
2016,12,17,8,0,3848.0,-4.62,1023,100,11.16,160,90,snow,7.5,446.889,6.54038,1931
2016,12,17,9,0,4089.0,-4.11,1022,96,11.16,150,90,snow,10,440.417,4.77357,2063
2016,12,17,10,0,4335.0,-2.96,1020,95,14.76,130,90,snow,5.699999999999999,449.936,3.72337,1483
2016,12,17,11,0,4815.0,-1.87,1018,100,16.56,120,90,snow,20,448.238,6.38783,1428
2016,12,17,12,0,5399.0,-1.16,1016,100,14.76,120,90,snow,22.7,449.453,12.4928,902
2016,12,17,13,0,5920.0,0.19,1013,100,9.360000000000001,60,90,snow,17.3,476.459,5.486,749
2016,12,17,14,0,6842.0,0.43,1011,100,7.5600000000000005,20,90,snow,9.0,464.893,5.93541,22
2016,12,17,15,0,7149.0,0.47,1011,95,16.56,300,90,rain,5.0,470.55,2.74586,440
2016,12,17,16,0,6946.0,-0.52,1011,96,14.76,300,90,None,0,471.991,4.35771,869
2016,12,17,17,0,7295.0,-0.65,1012,92,12.96,300,90,snow,1.0,471.096,6.87866,1438
2016,12,17,18,0,6933.0,-1.19,1012,95,11.16,280,90,None,0,474.91,7.44261,2119
2016,12,17,19,0,6230.0,-1.03,1013,92,11.16,240,90,None,0,482.037,8.09438,2129
2016,12,17,20,0,4869.0,-0.57,1013,88,7.308,231,90,None,0,480.021,5.38572,2131
2016,12,17,21,0,4171.0,-0.42,1013,92,12.96,240,90,None,0,472.058,6.34214,2113
2016,12,17,22,0,4732.0,0.53,1013,91,7.5600000000000005,200,90,None,0,466.377,7.05791,2129
2016,12,17,23,0,4429.0,0.86,1013,96,5.4,130,90,rain,3.0,465.154,6.22009,2124
2016,12,18,0,0,2881.0,1.6,1012,95,7.5600000000000005,200,90,rain,4.0,456.15,7.66116,1984
2016,12,18,1,0,2260.0,1.91,1012,96,12.96,190,90,None,0,441.147,6.52788,2129
2016,12,18,2,0,1655.0,3.16,1011,95,16.56,220,90,None,0,431.685,2.55479,2129
2016,12,18,3,0,872.0,3.9,1011,100,16.56,200,90,None,0,431.677,2.76062,2132
2016,12,18,4,0,925.0,4.61,1010,100,20.52,220,90,None,0,427.843,2.67112,2125
2016,12,18,5,0,1301.0,5.29,1010,100,16.56,200,90,None,0,427.964,3.28799,2127
2016,12,18,6,0,1909.0,6.56,1008,100,12.96,200,90,None,0,425.949,3.11241,2124
2016,12,18,7,0,2386.0,7.65,1007,100,33.480000000000004,200,90,rain,6.0,420.947,1.88207,2130
2016,12,18,8,0,3331.0,8.85,1006,100,25.92,210,90,rain,5.0,419.858,1.7259,1984
2016,12,18,9,0,4667.0,10.95,1005,100,33.480000000000004,210,90,None,0,417.542,1.67502,2130
2016,12,18,10,0,6622.0,12.04,1006,96,29.52,220,90,rain,2.0,418.176,1.18939,2128
2016,12,18,11,0,7487.0,12.97,1006,93,46.440000000000005,220,90,rain,2.0,420.523,1.5901,2128
2016,12,18,12,0,8360.0,12.88,1006,90,35.28,220,90,rain,3.0,422.567,1.2462,2121
2016,12,18,13,0,7964.0,12.9,1006,90,37.080000000000005,220,90,rain,2.5,423.722,1.63514,2122
2016,12,18,14,0,8055.0,12.92,1006,90,37.080000000000005,220,90,rain,2.0,424.588,1.46244,2127
2016,12,18,15,0,8592.0,12.93,1006,90,29.52,220,90,rain,2.7,427.314,1.83111,2124
2016,12,18,16,0,8869.0,13.3,1007,86,27.720000000000002,240,90,rain,3.0,431.043,2.81998,1975
2016,12,18,17,0,6951.0,8.01,1012,65,40.68000000000001,280,90,rain,1.2333333333333334,428.847,3.23471,2121
2016,12,18,18,0,5838.0,6.16,1015,62,29.52,270,90,None,0,423.897,1.97633,2127
2016,12,18,19,0,5415.0,5.43,1018,57,27.720000000000002,280,90,None,0,425.229,2.02439,2127
2016,12,18,20,0,4819.0,3.74,1020,59,33.480000000000004,280,90,None,0,424.42,2.26731,2128
2016,12,18,21,0,3788.0,3.06,1022,56,29.52,290,90,None,0,420.893,2.65286,2131
2016,12,18,22,0,2807.0,2.58,1023,54,22.32,290,90,None,0,418.841,1.86252,2131
2016,12,18,23,0,1922.0,1.65,1025,36,27.720000000000002,320,40,None,0,417.332,1.36669,2136
2016,12,19,0,0,1185.0,0.62,1027,37,24.12,310,40,None,0,414.784,1.58676,1981
2016,12,19,1,0,810.0,0.44,1029,37,20.52,320,40,None,0,412.535,0.817794,2135
2016,12,19,2,0,621.0,-0.92,1030,31,22.32,300,40,None,0,414.342,2.32534,2135
2016,12,19,3,0,717.0,-1.26,1031,30,22.32,310,1,None,0,418.474,2.00938,2128
2016,12,19,4,0,1593.0,-1.85,1032,38,22.32,320,40,None,0,422.046,1.5102,2129
2016,12,19,5,0,4145.0,-2.41,1033,46,22.32,330,40,None,0,422.606,1.7802,2131
2016,12,19,6,0,7975.0,-3.08,1035,54,24.12,350,90,None,0,425.108,3.17048,2132
2016,12,19,7,0,11289.0,-4.53,1036,52,25.92,310,90,None,0,427.301,2.87792,2132
2016,12,19,8,0,11656.0,-5.62,1037,51,31.680000000000003,320,90,None,0,426.182,3.63298,1983
2016,12,19,9,0,9093.0,-6.18,1038,51,29.52,330,90,None,0,422.419,2.6271,2119
2016,12,19,10,0,7183.0,-6.51,1040,39,29.52,320,75,None,0,419.7,2.2393,2128
2016,12,19,11,0,6928.0,-6.73,1041,36,22.32,330,40,None,0,419.689,1.54496,2134
2016,12,19,12,0,7069.0,-5.77,1040,32,18.36,340,20,None,0,422.41,2.27676,2134
2016,12,19,13,0,7445.0,-5.07,1039,29,12.96,360,40,None,0,423.682,2.90067,2127
2016,12,19,14,0,8972.0,-3.85,1039,28,9.360000000000001,20,40,None,0,424.738,3.31862,2130
2016,12,19,15,0,9610.0,-4.2,1039,32,11.16,10,75,None,0,428.204,3.19693,2126
2016,12,19,16,0,10020.0,-4.48,1039,28,9.360000000000001,350,75,None,0,429.638,3.98253,1970
2016,12,19,17,0,9845.0,-5.33,1040,28,12.96,340,40,None,0,432.557,3.96687,2132
2016,12,19,18,0,9136.0,-6.07,1040,29,14.76,330,75,None,0,434.035,5.59559,2130
2016,12,19,19,0,6840.0,-6.24,1040,30,14.76,360,75,None,0,433.393,4.53034,2134
2016,12,19,20,0,5190.0,-6.23,1039,30,9.360000000000001,360,90,None,0,439.19,4.07393,2129
2016,12,19,21,0,4041.0,-6.5,1039,30,14.76,350,90,None,0,439.106,2.43221,2135
2016,12,19,22,0,2864.0,-6.3,1039,30,18.36,330,90,None,0,433.422,3.19158,2131
2016,12,19,23,0,1788.0,-6.32,1039,32,14.76,320,40,None,0,430.23,2.77671,2132
2016,12,20,0,0,1105.0,-6.59,1038,33,12.96,330,90,None,0,434.0,3.1538,1980
2016,12,20,1,0,635.0,-7.04,1038,35,20.52,310,90,None,0,429.872,1.95909,1924
2016,12,20,2,0,410.0,-7.1,1038,37,14.76,310,90,None,0,429.305,1.10269,2132
2016,12,20,3,0,638.0,-7.16,1038,40,12.96,320,90,None,0,431.017,2.76482,2126
2016,12,20,4,0,1509.0,-7.41,1037,42,9.360000000000001,310,90,None,0,438.233,2.16869,2134
2016,12,20,5,0,4016.0,-7.85,1037,40,12.96,320,75,None,0,442.37,1.94283,2135
2016,12,20,6,0,8182.0,-8.02,1036,44,11.16,310,90,None,0,442.724,3.74906,2079
2016,12,20,7,0,11221.0,-8.36,1036,46,14.76,330,75,None,0,453.99,4.58284,2031
2016,12,20,8,0,11677.0,-8.9,1036,48,9.360000000000001,0,40,None,0,456.765,3.13106,1791
2016,12,20,9,0,9061.0,-8.35,1036,46,11.16,290,40,None,0,458.654,3.93823,2025
2016,12,20,10,0,8073.0,-6.9,1036,46,11.16,320,20,None,0,453.344,3.04595,2108
2016,12,20,11,0,7785.0,-4.77,1035,39,11.16,290,20,None,0,453.969,5.10725,2133
2016,12,20,12,0,8005.0,-2.83,1033,38,1.9800000000000002,274,20,None,0,436.602,4.69133,2133
2016,12,20,13,0,8265.0,-1.79,1032,46,3.2760000000000002,224,40,None,0,430.611,4.3952,2130
2016,12,20,14,0,9793.0,-0.83,1030,53,9.360000000000001,150,40,None,0,432.102,5.60174,2129
2016,12,20,15,0,10444.0,0.28,1029,55,9.360000000000001,140,75,None,0,437.176,6.05993,2075
2016,12,20,16,0,9903.0,0.62,1028,63,7.5600000000000005,160,75,None,0,440.973,6.80562,1906
2016,12,20,17,0,9388.0,0.14,1027,65,9.360000000000001,0,40,None,0,451.262,5.40696,2131
2016,12,20,18,0,9728.0,0.32,1026,69,16.56,180,90,None,0,450.967,6.17311,2133
2016,12,20,19,0,7647.0,-0.29,1025,69,20.52,180,90,None,0,446.285,6.4838,1465
2016,12,20,20,0,5288.0,-0.03,1023,71,18.36,190,40,None,0,439.619,3.46858,969
2016,12,20,21,0,4808.0,0.32,1022,75,20.52,200,90,None,0,436.014,3.13021,1018
2016,12,20,22,0,3523.0,-0.02,1021,77,24.12,230,90,None,0,426.905,2.79703,899
2016,12,20,23,0,2266.0,0.24,1022,77,20.52,220,90,None,0,424.197,1.76605,895
2016,12,21,0,0,1520.0,0.37,1020,81,25.92,220,40,None,0,427.758,2.15066,901
2016,12,21,1,0,810.0,0.74,1019,75,25.92,240,40,None,0,433.61,2.45109,915
2016,12,21,2,0,509.0,0.45,1018,60,29.52,240,40,None,0,439.392,3.05264,859
2016,12,21,3,0,793.0,0.38,1018,53,25.92,240,1,None,0,443.093,3.4287,1014
2016,12,21,4,0,1676.0,0.32,1018,51,24.12,240,1,None,0,449.722,3.99209,952
2016,12,21,5,0,4126.0,-0.79,1017,53,14.76,240,1,None,0,455.896,4.52596,890
2016,12,21,6,0,8188.0,-2.33,1017,53,18.36,240,1,None,0,461.471,5.40802,824
2016,12,21,7,0,10905.0,-2.91,1018,53,16.56,240,1,None,0,462.318,5.40827,740
2016,12,21,8,0,10426.0,-3.7,1018,55,18.36,230,20,None,0,460.627,4.25763,713
2016,12,21,9,0,9923.0,-3.17,1019,55,18.36,230,20,None,0,450.876,4.34027,746
2016,12,21,10,0,8169.0,-1.87,1019,51,16.56,230,20,None,0,440.21,4.37815,582
2016,12,21,11,0,7924.0,0.39,1019,49,12.96,270,20,None,0,432.666,3.07583,577
2016,12,21,12,0,8092.0,2.73,1018,45,16.56,260,20,None,0,426.259,3.98048,610
2016,12,21,13,0,8583.0,3.69,1018,44,20.52,260,20,None,0,422.956,3.15657,603
2016,12,21,14,0,10024.0,5.36,1018,39,22.32,280,20,None,0,424.152,2.93943,546
2016,12,21,15,0,10341.0,5.46,1018,36,18.36,280,20,None,0,433.062,5.45025,532
2016,12,21,16,0,10185.0,4.61,1018,39,22.32,270,40,None,0,448.878,7.91974,527
2016,12,21,17,0,9820.0,3.08,1019,48,24.12,230,40,None,0,461.004,7.97113,565
2016,12,21,18,0,9334.0,2.17,1019,54,12.96,250,40,None,0,459.576,7.77669,509
2016,12,21,19,0,7376.0,1.38,1020,51,12.96,270,20,None,0,449.684,5.73981,554
2016,12,21,20,0,5753.0,0.15,1021,53,18.36,280,20,None,0,442.662,3.36519,598
2016,12,21,21,0,4717.0,-0.69,1021,56,18.36,280,1,None,0,443.319,3.75703,493
2016,12,21,22,0,3334.0,-0.15,1021,56,16.56,290,20,None,0,445.0,3.80993,498
2016,12,21,23,0,2329.0,0.09,1021,56,14.76,270,40,None,0,443.643,5.08864,579
2016,12,22,0,0,1510.0,-0.44,1022,60,12.96,240,75,None,0,445.224,2.95506,419
2016,12,22,1,0,835.0,-0.83,1021,63,12.96,250,90,None,0,449.29,9.88972,488
2016,12,22,2,0,558.0,-1.5,1021,66,11.16,240,90,None,0,459.202,5.95468,436
2016,12,22,3,0,807.0,-1.85,1020,68,7.5600000000000005,210,90,None,0,450.326,4.38098,474
2016,12,22,4,0,1601.0,-1.04,1020,69,12.96,220,90,None,0,461.131,5.02751,499
2016,12,22,5,0,3815.0,-0.94,1019,72,11.16,200,90,None,0,457.53,6.03012,487
2016,12,22,6,0,7579.0,-0.7,1020,66,9.360000000000001,230,90,None,0,468.574,7.6401,456
2016,12,22,7,0,10508.0,-0.55,1019,66,5.4,240,90,None,0,476.387,7.93662,469
2016,12,22,8,0,10955.0,-1.03,1018,68,9.360000000000001,160,90,None,0,472.355,10.3813,456
2016,12,22,9,0,8585.0,-0.18,1018,66,11.16,190,90,None,0,469.556,7.95937,524
2016,12,22,10,0,7564.0,1.2,1018,58,9.360000000000001,210,90,None,0,466.881,7.14741,455
2016,12,22,11,0,8069.0,1.69,1017,61,12.96,160,90,rain,5.0,471.709,5.57633,464
2016,12,22,12,0,8225.0,2.33,1016,72,11.16,250,90,rain,2.3000000000000003,473.474,4.65453,420
2016,12,22,13,0,8352.0,2.38,1014,92,5.4,150,90,rain,3.5,473.276,4.70768,469
2016,12,22,14,0,9878.0,3.26,1013,88,5.4,150,90,None,0,476.501,19.1471,417
2016,12,22,15,0,10615.0,3.43,1012,92,5.4,120,90,None,0,486.937,6.5225,402
2016,12,22,16,0,10278.0,3.64,1012,85,5.4,10,75,None,0,482.545,5.80464,353
2016,12,22,17,0,9765.0,3.29,1013,79,9.360000000000001,330,40,None,0,506.586,17.9632,469
2016,12,22,18,0,8816.0,1.51,1013,72,12.96,300,40,None,0,468.054,9.58203,404
2016,12,22,19,0,7083.0,1.99,1014,69,14.76,280,1,None,0,452.28,5.35865,1209
2016,12,22,20,0,5529.0,1.33,1014,72,25.92,280,1,None,0,443.837,3.47513,504
2016,12,22,21,0,4615.0,1.2,1015,75,18.36,290,1,None,0,438.156,2.43697,445
2016,12,22,22,0,3499.0,1.18,1015,75,25.92,290,1,None,0,437.461,1.09397,501
2016,12,22,23,0,2653.0,0.85,1016,78,20.52,310,20,None,0,436.764,1.62035,1145
2016,12,23,0,0,1852.0,0.83,1017,78,20.52,300,20,None,0,434.128,3.19132,851
2016,12,23,1,0,1172.0,1.62,1018,75,22.32,290,20,None,0,437.205,4.01807,369
2016,12,23,2,0,826.0,1.77,1019,72,16.56,320,40,None,0,435.003,3.22898,434
2016,12,23,3,0,816.0,1.94,1021,72,14.76,280,75,None,0,425.441,2.601,447
2016,12,23,4,0,1489.0,2.02,1022,75,14.76,300,75,None,0,420.397,1.21221,539
2016,12,23,5,0,3448.0,1.92,1022,72,16.56,310,40,None,0,422.56,2.18162,1385
2016,12,23,6,0,6046.0,1.31,1023,69,27.720000000000002,310,75,None,0,428.433,8.63958,922
2016,12,23,7,0,7880.0,-0.02,1024,66,12.96,300,1,None,0,453.68,6.03763,1338
2016,12,23,8,0,8399.0,-0.69,1025,66,11.16,280,20,None,0,445.855,4.78383,1661
2016,12,23,9,0,7366.0,-0.62,1026,63,16.56,250,20,None,0,437.965,3.29076,1727
2016,12,23,10,0,7712.0,1.91,1027,61,14.76,270,1,None,0,428.011,4.55264,1367
2016,12,23,11,0,8430.0,3.81,1027,57,16.56,250,1,None,0,424.404,3.00713,522
2016,12,23,12,0,9131.0,4.76,1027,52,20.52,260,1,None,0,423.189,2.66627,1273
2016,12,23,13,0,9535.0,5.82,1026,48,22.32,260,20,None,0,422.223,2.33567,1805
2016,12,23,14,0,10151.0,6.38,1026,46,22.32,270,20,None,0,424.497,2.64904,2070
2016,12,23,15,0,9801.0,7,1026,47,22.32,260,20,None,0,429.737,4.40691,1998
2016,12,23,16,0,8574.0,6.94,1026,47,16.56,260,40,None,0,436.829,4.28957,1498
2016,12,23,17,0,7617.0,6.33,1027,48,20.52,240,40,None,0,438.746,4.3481,566
2016,12,23,18,0,7165.0,4.72,1027,52,14.76,230,75,None,0,438.154,3.51721,1869
